gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
201,-477,50.375,-119.125,2,11,1.0,0,0,False,0.4998173182316405,0.14084507042253522,0.32033119432708784,0.00036536353671903543,,0.4998173182316405,0.14084507042253522,0.6559139784946236,242.0,0.09911129982770837,0.13212995527623367,,,
201,-459,50.375,-114.625,1,21,0.0,45,31,True,1.0,0.28169014084507044,0.6408450704225352,0.0,0.6888888888888889,1.0,0.28169014084507044,0.06158357771260998,65.0,0.1100122272034035,0.016615529792869267,4.755,2.978540663178978,0.626401821909354
201,-457,50.375,-114.125,8,27,28.0,5,4,True,0.12468030690537084,0.36619718309859156,0.2454387450019812,0.0025575447570332483,0.8,0.12468030690537084,0.36619718309859156,0.42365591397849467,75.0,0.09647606354836635,0.00019579095781760192,4.0,0.7487334946365846,0.18718337365914614
202,-508,50.625,-126.875,1,8,0.0,0,0,False,1.0,0.09859154929577464,0.5492957746478874,0.0,,1.0,0.09859154929577464,1.0,,0.036663561088762335,0.0221088033504688,,,
202,-488,50.625,-121.875,1,10,0.0,0,0,False,1.0,0.1267605633802817,0.5633802816901409,0.0,,1.0,0.1267605633802817,1.0,141.0,0.21359773233924706,0.005608965704944168,,,
202,-484,50.625,-120.875,3,30,3.0,0,0,False,0.3330897576421873,0.4084507042253521,0.3707702309337697,0.0007307270734380709,,0.3330897576421873,0.4084507042253521,0.3806451612903226,194.0,0.10371988303861983,0.8060156722012595,,,
202,-482,50.625,-120.375,2,23,1.0,3,3,True,0.4998173182316405,0.30985915492957744,0.40483823658060897,0.00036536353671903543,1.0,0.4998173182316405,0.30985915492957744,0.09882232462877623,183.0,0.11302364001578112,0.09627796523557498,,,
202,-478,50.625,-119.375,1,3,0.0,0,0,False,1.0,0.028169014084507043,0.5140845070422535,0.0,,1.0,0.028169014084507043,0.0824372759856631,233.0,0.21716408488529132,0.10536221148765253,,,
202,-477,50.625,-119.125,3,17,3.0,0,0,False,0.3330897576421873,0.22535211267605634,0.27922093515912183,0.0007307270734380709,,0.3330897576421873,0.22535211267605634,0.09118838151096217,246.0,0.2360389979627335,0.12427384077382297,,,
202,-462,50.625,-115.375,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,1.0,0.0,1.0,176.0,0.10924393106123753,0.05481256146717051,,,
202,-460,50.625,-114.875,2,1,0.0,496,48,True,0.4998173182316405,0.0,0.24990865911582025,0.00036536353671903543,0.0967741935483871,0.4998173182316405,0.0,0.06158357771260998,107.0,0.17102724537577546,0.00023806399807794364,3.79,0.9040097012031518,0.23852498712484216
202,-459,50.625,-114.625,2,1,1.0,0,0,False,0.4998173182316405,0.0,0.24990865911582025,0.00036536353671903543,,0.4998173182316405,0.0,0.13548387096774195,50.0,0.11506630867541662,0.047325785779653705,,,
